Group;z_score
HIV-2 avir;-0.370457997876095
HIV-2 avir;0.00650354871705613
HIV-2 avir;0.279748970789299
HIV-2 avir;0.0699881368118382
HIV-2 avir;0.00109148519223942
HIV-2 avir;-0.100954312316633
HIV-2 avir;-0.331445066616165
HIV-2 avir;-0.3652494566967
HIV-2 avir;0.335913887861009
HIV-2 avir;0.0286497649363175
HIV-2 avir;0.694678634973609
HIV-2 avir;-0.176512450364834
HIV-2 avir;0.247609362622631
HIV-2 avir;0.731369463086834
HIV-2 avir;0.00357732201298145
HIV-2 avir;-0.244969816774134
HIV-2 avir;0.209030569070567
HIV-2 avir;0.142473339502268
HIV-2 avir;-0.0703444702880464
HIV-2 avir;-0.0953359015800083
HIV-2 avir;-0.0450105483125357
HIV-2 avir;0.317008449825099
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.560567725920829
HIV-2 avir;-0.357025206059823
HIV-2 avir;0.10422704832555
HIV-2 avir;-0.280038949077055
HIV-2 avir;-0.122432513225454
HIV-2 avir;0.393615244503283
HIV-2 avir;0.116215320384878
HIV-2 avir;-0.509919783569969
HIV-2 avir;0.00508831888158602
HIV-2 avir;-0.11802274785111
HIV-2 avir;-0.334073456664061
HIV-2 avir;-0.144593248067747
HIV-2 avir;-0.0538776921790893
HIV-2 avir;-0.24762144212693
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.109524115764826
HIV-2 avir;0.197253051098665
HIV-2 avir;0.222945566917881
HIV-2 avir;-0.242008414367436
HIV-2 avir;-0.125594230445871
HIV-2 avir;-0.0535446798202871
HIV-2 avir;0.0143365474084765
HIV-2 avir;0.11764408626128
HIV-2 avir;0.126861581727986
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.419616976642508
HIV-2 avir;-0.507572927687888
HIV-2 avir;0.161188880820401
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.332925767819514
HIV-2 avir;0.0414474865694101
HIV-2 avir;-0.301722091517594
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.0106784379258936
HIV-2 avir;-0.419508997152026
HIV-2 avir;-0.205268637812731
HIV-2 avir;0.347669230967452
HIV-2 avir;-0.506200205975021
HIV-2 avir;0.357727823887535
HIV-2 avir;-0.008259644166639
HIV-2 avir;0.0388573297848951
HIV-2 avir;-0.119174603729138
HIV-2 avir;0.54337793945079
HIV-2 avir;-0.215138862185082
HIV-2 avir;0.0579668752429476
HIV-2 avir;0.133541495152956
HIV-2 avir;-0.167274644198008
HIV-2 avir;0.359630464769371
HIV-2 avir;0.129153800030009
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.058725544730402
HIV-2 avir;-0.131593777645048
HIV-2 avir;-0.213658160981733
HIV-2 avir;-0.420989698355375
HIV-2 avir;-0.420656685996573
HIV-2 avir;-0.15265613894626
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.0108714707315572
HIV-2 avir;-0.384439864849106
HIV-2 avir;0.128620232348635
HIV-2 avir;-0.399924246407751
HIV-2 avir;-0.123552323375297
HIV-2 avir;-0.366622178409567
HIV-2 avir;0.0243240474311727
HIV-2 avir;0.16738061447041
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.159557511591069
HIV-2 avir;-0.340627043287043
HIV-2 avir;-0.0108714707315572
HIV-2 avir;-0.136070967896088
HIV-2 avir;-0.0108714707315572
HIV-2 avir;-0.1803249396845
HIV-2 avir;-0.258973497129431
HIV-2 avir;-0.191642006182391
HIV-2 avir;0.142508658821317
HIV-2 avir;-0.0159551369599524
HIV-2 avir;-0.204883416001821
HIV-2 avir;-0.258973497129431
HIV-2 avir;0.0617400356161746
HIV-2 avir;0.108485620343642
HIV-2 avir;0.109268878024412
HIV-2 avir;0.0525476590017225
HIV-2 avir;-0.399924246407751
HIV-2 avir;0.123955902964303
HIV-2 avir;-0.368977296672746
HIV-2 avir;-0.156025532712063
HIV-2 avir;0.0800153045804782
HIV-2 avir;-0.175139728651967
HIV-2 avir;-0.419508997152026
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.181193271238122
HIV-2 avir;-0.280905103755787
HIV-2 avir;-0.0108714707315572
HIV-2 avir;-0.342499809496103
HIV-2 avir;-0.0422526774585883
HIV-2 avir;-0.133030225240201
HIV-2 avir;0.0706795872373523
HIV-2 avir;-0.242008414367436
HIV-2 avir;0.0416889228915561
HIV-2 avir;-0.28107865843112
HIV-2 avir;0.130695562445189
HIV-2 avir;-0.228026547394425
HIV-2 avir;0.160322637355558
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.15265613894626
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.176522594353064
HIV-2 avir;0.0303580304982651
HIV-2 avir;-0.191642006182391
HIV-2 avir;0.552117313414246
HIV-2 avir;0.0589815462491133
HIV-2 avir;0.0100345083451221
HIV-2 avir;-0.041699791927989
HIV-2 avir;-0.382959163645756
HIV-2 avir;0.0402686904939618
HIV-2 avir;-0.366622178409567
HIV-2 avir;0.0546692519391029
HIV-2 avir;0.222542944792758
HIV-2 avir;-0.280905103755787
HIV-2 avir;-0.366622178409567
HIV-2 avir;-0.203395871603671
HIV-2 avir;-0.00598935467150765
HIV-2 avir;-0.0580100187352345
HIV-2 avir;-0.420989698355375
HIV-2 avir;-0.109524115764826
HIV-2 avir;-0.472503795384967
HIV-2 avir;-0.129595342206635
HIV-2 avir;-0.24910214333028
HIV-2 avir;-0.180348269831362
HIV-2 avir;-0.153568877526818
HIV-2 avir;-0.24910214333028
HIV-2 avir;-0.296375934313244
HIV-2 avir;-0.472503795384967
HIV-2 avir;0.249735501342723
HIV-2 avir;-0.117903868113268
HIV-2 avir;0.488919278450151
HIV-2 avir;-0.038188605790643
HIV-2 avir;0.152720017920685
HIV-2 avir;-0.168210497429171
HIV-2 avir;-0.383366395336723
HIV-2 avir;0.197026025722986
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.213971372174337
HIV-2 avir;-0.0456919811150062
HIV-2 avir;-0.317463199643154
HIV-2 avir;0.156162156697436
HIV-2 avir;0.0665291062896858
HIV-2 avir;-0.507572927687888
HIV-2 avir;0.274480508296035
HIV-2 avir;0.0429896563410403
HIV-2 avir;-0.285355469746932
HIV-2 avir;-0.278666227364188
HIV-2 avir;-0.0591513520389413
HIV-2 avir;-0.531672365928197
HIV-2 avir;-0.207238534264999
HIV-2 avir;-0.193455719744543
HIV-2 avir;0.113157486481948
HIV-2 avir;-0.15619406888409
HIV-2 avir;-0.2841712756332
HIV-2 avir;-0.322144020516443
HIV-2 avir;-0.55908702471748
HIV-2 avir;0.0079205240381198
HIV-2 avir;-0.131657503527334
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.171514950244635
HIV-2 avir;-0.0650190253349801
HIV-2 avir;-0.118300186669308
HIV-2 avir;-0.472503795384967
HIV-2 avir;0.201368642949828
HIV-2 avir;0.426354186591124
HIV-2 avir;0.379642510478322
HIV-2 avir;-0.046305404083524
HIV-2 avir;-0.162981242206714
HIV-2 avir;-0.333791922498246
HIV-2 avir;0.163471040749467
HIV-2 avir;-0.398828963513082
HIV-2 avir;0.100704901368057
HIV-2 avir;-0.266931499163874
HIV-2 avir;-0.390721616649876
HIV-2 avir;0.484519176896282
HIV-2 avir;-0.27192267793066
HIV-2 avir;-0.0713718219133971
HIV-2 avir;-0.187312522287983
HIV-2 avir;0.426275389169253
HIV-2 avir;-0.647150955253341
HIV-2 avir;0.224106957833553
HIV-2 avir;-0.333791922498246
HIV-2 avir;-0.458521928411957
HIV-2 avir;-0.410207951052304
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.560567725920829
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.216178571539147
HIV-2 avir;-0.156872126079955
HIV-2 avir;-0.323624721719792
HIV-2 avir;0.0717469446525375
HIV-2 avir;-0.148977561851418
HIV-2 avir;-0.472503795384967
HIV-2 avir;-0.115718460507491
HIV-2 avir;-0.162530583391823
HIV-2 avir;-0.0763572907459295
HIV-2 avir;0.22964405395698
HIV-2 avir;-0.256397513031412
HIV-2 avir;0.485274462098419
HIV-2 avir;0.433348104056263
HIV-2 avir;0.433642397969634
HIV-2 avir;-0.156905886238273
HIV-2 avir;-0.324543693971355
HIV-2 avir;0.546787453554854
HIV-2 avir;0.369524283254769
HIV-2 avir;-0.0560157436598563
HIV-2 avir;-0.647150955253341
HIV-2 avir;0.0695308693999689
HIV-2 avir;0.730057261991262
HIV-2 avir;-0.283425514313201
HIV-2 avir;-0.165793942994658
HIV-2 avir;0.021277840896145
HIV-2 avir;0.0513484919641882
HIV-2 avir;0.257659213000475
HIV-2 avir;0.0714168702436714
HIV-2 avir;0.276137952834082
HIV-2 avir;-0.169333350831078
HIV-2 avir;0.192681193117679
HIV-2 avir;0.0476283757703962
HIV-2 avir;0.550291037916773
HIV-2 avir;0.183486825740901
HIV-2 avir;-0.0153853598367128
HIV-2 avir;-0.319810055525236
HIV-2 avir;0.229169590452614
HIV-2 avir;0.359666165005611
HIV-2 avir;-0.258973497129431
HIV-2 avir;-0.218576943909273
HIV-2 avir;-0.280038949077055
HIV-2 avir;0.0200479915098179
HIV-2 avir;-0.079693161175774
HIV-2 avir;-0.560567725920829
HIV-2 avir;0.227590480535191
HIV-2 avir;-0.392094338362743
HIV-2 avir;0.325663796373326
HIV-2 avir;-0.015294248521316
HIV-2 avir;-0.545105157744469
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.0507901979328268
HIV-2 avir;-0.0111975622530902
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.321275688962821
HIV-2 avir;0.394280999474991
HIV-2 avir;-0.258973497129431
HIV-2 avir;0.0612016853724482
HIV-2 avir;-0.293245222681241
HIV-2 avir;-0.201435535161272
HIV-2 avir;-0.299337336719943
HIV-2 avir;-0.294895233109895
HIV-2 avir;-0.258098179577147
HIV-2 avir;-0.106257943887413
HIV-2 avir;-0.0619393639912849
HIV-2 avir;-0.367994900122434
HIV-2 avir;0.260938134672908
HIV-2 avir;0.309580467481423
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.205181292145379
HIV-2 avir;0.510526549021134
HIV-2 avir;-0.00254415852596576
HIV-2 avir;-0.506200205975021
HIV-2 avir;0.0941575425662992
HIV-2 avir;-0.0229525558263698
HIV-2 avir;0.573848860453183
HIV-2 avir;-0.121742325446059
HIV-2 avir;-0.481499831631835
HIV-2 avir;-0.131207258205366
HIV-2 avir;0.153519986998211
HIV-2 avir;-0.0669212702485903
HIV-2 avir;0.171747181050261
HIV-2 avir;0.0149293770154817
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.330072344903297
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.385920566052455
HIV-2 avir;-0.445089136595684
HIV-2 avir;-0.321275688962821
HIV-2 avir;-0.234707527396073
HIV-2 avir;0.149817005081149
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.385920566052455
HIV-2 avir;0.108932477955396
HIV-2 avir;-0.392094338362743
HIV-2 avir;0.0184358410467034
HIV-2 avir;-0.209792704980732
HIV-2 avir;-0.560567725920829
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.393435901095973
HIV-2 avir;-0.560567725920829
HIV-2 avir;0.312427683121808
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.370341756004516
HIV-2 avir;-0.36993360352045
HIV-2 avir;0.204257135951961
HIV-2 avir;-0.509919783569969
HIV-2 avir;-0.0161154082217758
HIV-2 avir;-0.647150955253341
HIV-2 avir;0.0434894613313841
HIV-2 avir;-0.277021717174409
HIV-2 avir;-0.299337336719943
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.399924246407751
HIV-2 avir;-0.117225391232355
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.0149938679670599
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.00125609201248564
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.191642006182391
HIV-2 avir;-0.545105157744469
HIV-2 avir;-0.249770867371556
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.545105157744469
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.421855853034107
HIV-2 avir;-0.333033747309996
HIV-2 avir;-0.20033716162019
HIV-2 avir;0.215860863660109
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.359527693187593
HIV-2 avir;-0.326754934506394
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.200971054788061
HIV-2 avir;-0.0994299544618323
HIV-2 avir;-0.382959163645756
HIV-2 avir;-0.419616976642508
HIV-2 avir;-0.0120557881485375
HIV-2 avir;-0.337166073866141
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.531672365928197
HIV-2 avir;-0.0827184939387676
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.224709136997522
HIV-2 avir;-0.471023094181618
HIV-2 avir;0.0423025095031673
HIV-2 avir;-0.129032312170062
HIV-2 avir;-0.301722091517594
HIV-2 avir;-0.305371970560112
HIV-2 avir;-0.560567725920829
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.281411670789922
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.423749303198654
HIV-2 avir;0.0117066397899321
HIV-2 avir;0.123114418801882
HIV-2 avir;-0.0752278222608266
HIV-2 avir;0.141400755409221
HIV-2 avir;0.460546399981861
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.0239742402455387
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.159759309154489
HIV-2 avir;-0.0761634168572468
HIV-2 avir;-0.156431430543344
HIV-2 avir;-0.298470597915303
HIV-2 avir;-0.0114661953820753
HIV-2 avir;-0.235560791183931
HIV-2 avir;-0.335685372662792
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.26950638213089
HIV-2 avir;0.00860609891311393
HIV-2 avir;-0.10687249041203
HIV-2 avir;-0.0720217290548342
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.305371970560112
HIV-2 avir;-0.418136275439159
HIV-2 avir;0.0983796282534823
HIV-2 avir;-0.0775182151404699
HIV-2 avir;-0.0656601606525507
HIV-2 avir;-0.27306176178807
HIV-2 avir;-0.471023094181618
HIV-2 avir;0.839350100411784
HIV-2 avir;-0.354995429699735
HIV-2 avir;-0.266931499163874
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.156464894388988
HIV-2 avir;-0.0880459148560053
HIV-2 avir;0.198938209557263
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.16590192248514
HIV-2 avir;-0.366622178409567
HIV-2 avir;0.0148878507138846
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.332592755460712
HIV-2 avir;-0.299337336719943
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.103449290372574
HIV-2 avir;-0.280905103755787
HIV-2 avir;-0.419508997152026
HIV-2 avir;-0.0894048266766763
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.227044150844114
HIV-2 avir;-0.231809519972723
HIV-2 avir;-0.0449694933949636
HIV-2 avir;-0.305441669112543
HIV-2 avir;-0.385920566052455
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.163388244963279
HIV-2 avir;-0.184044517279449
HIV-2 avir;0.101265645918851
HIV-2 avir;-0.287993860465086
HIV-2 avir;0.132848046263593
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.217764258016363
HIV-2 avir;-0.15265613894626
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.397348262309733
HIV-2 avir;-0.421855853034107
HIV-2 avir;-0.139656570238939
HIV-2 avir;-0.0588761734139666
HIV-2 avir;-0.335685372662792
HIV-2 avir;-0.19845420097942
HIV-2 avir;-0.382959163645756
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.107066010806609
HIV-2 avir;-0.270629923486851
HIV-2 avir;-0.146940103949828
HIV-2 avir;-0.370341756004516
HIV-2 avir;-0.192870147852307
HIV-2 avir;-0.149805362856288
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.238185484000005
HIV-2 avir;-0.303094813230462
HIV-2 avir;0.311422524786774
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.10667069284861
HIV-2 avir;-0.384439864849106
HIV-2 avir;-0.209792704980732
HIV-2 avir;-0.067087403625845
HIV-2 avir;-0.178888280879296
HIV-2 avir;-0.303481332670144
HIV-2 avir;0.00383310783394618
HIV-2 avir;-0.21730804002425
HIV-2 avir;-0.155425185034924
HIV-2 avir;-0.354608910260053
HIV-2 avir;0.0725832492708376
HIV-2 avir;0.105552857178237
HIV-2 avir;0.356160177932837
HIV-2 avir;0.0622354996988361
HIV-2 avir;0.148598763688963
HIV-2 avir;-0.420989698355375
HIV-2 avir;0.371089472180772
HIV-2 avir;0.281324393064274
HIV-2 avir;-0.0066313793525172
HIV-2 avir;0.391203792096597
HIV-2 avir;-0.332925767819514
HIV-2 avir;-0.419508997152026
HIV-2 avir;-0.149286959831909
HIV-2 avir;0.14042379836413
HIV-2 avir;0.125844463801915
HIV-2 avir;0.239073827994424
HIV-2 avir;0.0435050973392922
HIV-2 avir;-0.506200205975021
HIV-2 avir;0.366812099500034
HIV-2 avir;0.336347423151323
HIV-2 avir;0.122457483726285
HIV-2 avir;-0.316090477930287
HIV-2 avir;1.02700666125269
HIV-2 avir;0.584627777769585
HIV-2 avir;0.0208851697643912
HIV-2 avir;-0.168967067757462
HIV-2 avir;0.0891546944054573
HIV-2 avir;0.235525707307824
HIV-2 avir;-0.200971054788061
HIV-2 avir;-0.0935387923209906
HIV-2 avir;0.0547799470483565
HIV-2 avir;0.588823237894108
HIV-2 avir;-0.268961275523961
HIV-2 avir;-0.0121967347137644
HIV-2 avir;-0.308270713873509
HIV-2 avir;-0.313341017075239
HIV-2 avir;-0.0773625838947811
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.268025680927541
HIV-2 avir;-0.222701102441359
HIV-2 avir;-0.647150955253341
HIV-2 avir;0.0222578914772583
HIV-2 avir;-0.356089611463403
HIV-2 avir;-0.183592944693035
HIV-2 avir;-0.25385787353052
HIV-2 avir;-0.0415314116707732
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.050859455877713
HIV-2 avir;-0.297878448898879
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.180028988577094
HIV-2 avir;0.291233098441523
HIV-2 avir;-0.215138862185082
HIV-2 avir;-0.244969816774134
HIV-2 avir;-0.36993360352045
HIV-2 avir;0.0329491438752916
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.423336554237457
HIV-2 avir;-0.399924246407751
HIV-2 avir;0.128863772756917
HIV-2 avir;-0.420989698355375
HIV-2 avir;-0.419508997152026
HIV-2 avir;-0.260579201675803
HIV-2 avir;0.161183596901266
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.382959163645756
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.204883416001821
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.330072344903297
HIV-2 avir;-0.335685372662792
HIV-2 avir;-0.367994900122434
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.355544504856474
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.162804931563609
HIV-2 avir;0.0647371093083416
HIV-2 avir;-0.230879970310642
HIV-2 avir;-0.0955422487918159
HIV-2 avir;-0.213658160981733
HIV-2 avir;-0.165582145676331
HIV-2 avir;-0.301722091517594
HIV-2 avir;1.23752831121522
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.260579201675803
HIV-2 avir;0.217473099132673
HIV-2 avir;0.0121064324883207
HIV-2 avir;-0.342499809496103
HIV-2 avir;-0.354608910260053
HIV-2 avir;-0.137006562492508
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.399924246407751
HIV-2 avir;-0.119098157441415
HIV-2 avir;-0.0196965279371866
HIV-2 avir;-0.00506541016639911
HIV-2 avir;-0.242008414367436
HIV-2 avir;-0.0445173753069412
HIV-2 avir;0.0471110893176615
HIV-2 avir;-0.647150955253341
HIV-2 avir;0.00437601314016434
HIV-2 avir;0.13971373465899
HIV-2 avir;0.561052978498467
HIV-2 avir;-0.219271188741227
HIV-2 avir;-0.423749303198654
HIV-2 avir;-0.485412192845595
HIV-2 avir;-0.399924246407751
HIV-2 avir;0.217479007530524
HIV-2 avir;0.138035605439566
HIV-2 avir;-0.182399859573735
HIV-2 avir;-0.337166073866141
HIV-2 avir;-0.0179418210715286
HIV-2 avir;-0.301722091517594
HIV-2 avir;-0.0929936857140615
HIV-2 avir;0.0265629238227719
HIV-2 avir;-0.0610440050279192
HIV-2 avir;-0.305511109030231
HIV-2 avir;-0.258973497129431
HIV-2 avir;-0.0579513878258389
HIV-2 avir;-0.399924246407751
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.464121721536809
HIV-2 avir;-0.106426477530334
HIV-2 avir;-0.376057791000947
HIV-2 avir;0.0501263989348857
HIV-2 avir;-0.139962616858564
HIV-2 avir;-0.144593248067747
HIV-2 avir;0.125263889556547
HIV-2 avir;-0.2841712756332
HIV-2 avir;-0.0860934015657933
HIV-2 avir;-0.0899777569755434
HIV-2 avir;-0.280913366136884
HIV-2 avir;-0.117225391232355
HIV-2 avir;-0.201549060217782
HIV-2 avir;-0.277021717174409
HIV-2 avir;-0.034368582689592
HIV-2 avir;-0.472503795384967
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.321275688962821
HIV-2 avir;-0.382959163645756
HIV-2 avir;0.0275690006646805
HIV-2 avir;-0.368977296672746
HIV-2 avir;-0.278558247873706
HIV-2 avir;-0.0898129791607418
HIV-2 avir;-0.301722091517594
HIV-2 avir;-0.0908243503434348
HIV-2 avir;-0.301722091517594
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.366622178409567
HIV-2 avir;0.178862901746715
HIV-2 avir;-0.366622178409567
HIV-2 avir;-0.259643607079383
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.185948062956214
HIV-2 avir;-0.139962616858564
HIV-2 avir;-0.384439864849106
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.313341017075239
HIV-2 avir;-0.139656570238939
HIV-2 avir;0.0384359856487855
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.16543477681174
HIV-2 avir;-0.239516840374591
HIV-2 avir;0.29759189617761
HIV-2 avir;-0.0860934015657933
HIV-2 avir;-0.2841712756332
HIV-2 avir;-0.327194251470771
HIV-2 avir;-0.316017169683209
HIV-2 avir;-0.0647790873165578
HIV-2 avir;-0.0250291341403486
HIV-2 avir;-0.189121595624977
HIV-2 avir;-0.132142852801786
HIV-2 avir;-0.227044150844114
HIV-2 avir;0.149803751484449
HIV-2 avir;-0.471023094181618
HIV-2 avir;0.150381929803448
HIV-2 avir;-0.28107865843112
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.225671429131247
HIV-2 avir;-0.160771342239274
HIV-2 avir;-0.376057791000947
HIV-2 avir;-0.376057791000947
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.217114166135567
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.302657686114015
HIV-2 avir;-0.144593248067747
HIV-2 avir;-0.2841712756332
HIV-2 avir;-0.219271188741227
HIV-2 avir;-0.201549060217782
HIV-2 avir;-0.278558247873706
HIV-2 avir;-0.418136275439159
HIV-2 avir;0.14288145661257
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.366622178409567
HIV-2 avir;-0.0434111443520223
HIV-2 avir;-0.0801434064977418
HIV-2 avir;-0.382959163645756
HIV-2 avir;-0.258973497129431
HIV-2 avir;-0.141500630865666
HIV-2 avir;0.0151314574357531
HIV-2 avir;0.172741421207768
HIV-2 avir;-0.335685372662792
HIV-2 avir;-0.192870147852307
HIV-2 avir;-0.170909566593569
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.110390270443558
HIV-2 avir;-0.342499809496103
HIV-2 avir;-0.176512450364834
HIV-2 avir;-0.12967917420853
HIV-2 avir;-0.367994900122434
HIV-2 avir;-0.0461047300762029
HIV-2 avir;-0.277185526160838
HIV-2 avir;-0.24452882492485
HIV-2 avir;0.00628748591912029
HIV-2 avir;0.0645040276860624
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.0589924152855461
HIV-2 avir;-0.196107345097339
HIV-2 avir;-0.176522594353064
HIV-2 avir;-0.213658160981733
HIV-2 avir;0.0809186246387095
HIV-2 avir;-0.193014727895258
HIV-2 avir;-0.397348262309733
HIV-2 avir;-0.28107865843112
HIV-2 avir;-0.00506541016639911
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.0625630981862607
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.081970318505424
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.214044680421415
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.419508997152026
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.384439864849106
HIV-2 avir;-0.124998353335242
HIV-2 avir;-0.506200205975021
HIV-2 avir;-0.219271188741227
HIV-2 avir;-0.419508997152026
HIV-2 avir;-0.282798553920333
HIV-2 avir;-0.384439864849106
HIV-2 avir;-0.258973497129431
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.331445066616165
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.193014727895258
HIV-2 avir;-0.170909566593569
HIV-2 avir;-0.155724437235408
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.155425185034924
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.140460921511602
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.278558247873706
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.231809519972723
HIV-2 avir;-0.11802274785111
HIV-2 avir;-0.18717909678887
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.251143589084423
HIV-2 avir;-0.086070470892638
HIV-2 avir;-0.189121595624977
HIV-2 avir;-0.418136275439159
HIV-2 avir;-0.0744666528559616
HIV-2 avir;0.133326682150438
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.366622178409567
HIV-2 avir;-0.227021220170959
HIV-2 avir;-0.304030407826882
HIV-2 avir;-0.178867568628012
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.335685372662792
HIV-2 avir;-0.219271188741227
HIV-2 avir;-0.442672840795915
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.507572927687888
HIV-2 avir;-0.2841712756332
HIV-2 avir;-0.227044150844114
HIV-2 avir;-0.342499809496103
HIV-2 avir;-0.18624350219245
HIV-2 avir;-0.366622178409567
HIV-2 avir;-0.0012446410819743
HIV-2 avir;-0.219229891453949
HIV-2 avir;0.55133702864635
HIV-2 avir;-0.294895233109895
HIV-2 avir;-0.164490919834222
HIV-2 avir;0.0669367576656991
HIV-2 avir;-0.0899393650205513
HIV-2 avir;-0.278558247873706
HIV-2 avir;-0.55908702471748
HIV-2 avir;-0.405527130179016
HIV-2 avir;0.46991396829879
HIV-2 avir;-0.471023094181618
HIV-2 avir;-0.647150955253341
HIV-2 avir;-0.131207258205366
HIV-2 avir;-0.419508997152026
